Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	GRLCL_1D_ETHCD Spectral Count	GRLCL_1D_HCD Spectral Count	GRLCL_2D_ETHCD Spectral Count	GRLCL_1D_ETHCD Intensity	GRLCL_1D_HCD Intensity	GRLCL_2D_ETHCD Intensity	Indistinguishable Proteins
SPROHSA108753	SPROHSA108753	SPROHSA108753		48			SPROHSA108753	0.8972	0.9570	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA108754, SPROHSA12678, SPROHSA12679, SPROHSA134042, SPROHSA134043, SPROHSA149080, SPROHSA149081, SPROHSA197462, SPROHSA197463, SPROHSA198142, SPROHSA198143, SPROHSA19883, SPROHSA217825, SPROHSA23479, SPROHSA23480, SPROHSA245544, SPROHSA245545, SPROHSA247196, SPROHSA247197, SPROHSA247198, SPROHSA247199, SPROHSA293440, SPROHSA308572, SPROHSA308573, SPROHSA379904, SPROHSA379905, SPROHSA56750, SPROHSA56751, SPROHSA77077, SPROHSA77078, SPROHSA77079	
SPROHSA182832	SPROHSA182832	SPROHSA182832		77			SPROHSA182832	0.8972	0.9570	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA255648, SPROHSA291145	
SPROHSA321747	SPROHSA321747	SPROHSA321747		96			SPROHSA321747	0.8972	0.9570	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA145948	SPROHSA145948	SPROHSA145948		90			SPROHSA145948	0.8970	0.9569	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA100628	SPROHSA100628	SPROHSA100628		88			SPROHSA100628	0.8969	0.9569	1	1	0	1	1	0	0	     0	     0	     0	SPROHSA111652, SPROHSA1630, SPROHSA375625, SPROHSA379210, SPROHSA43741, SPROHSA65087	
SPROHSA149443	SPROHSA149443	SPROHSA149443		44			SPROHSA149443	0.8969	0.9569	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA161235, SPROHSA178218, SPROHSA211065, SPROHSA293637	
SPROHSA132274	SPROHSA132274	SPROHSA132274		98			SPROHSA132274	0.8968	0.9569	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA17482, SPROHSA271832, SPROHSA309627, SPROHSA389282, SPROHSA70837	
SPROHSA33851	SPROHSA33851	SPROHSA33851		91			SPROHSA33851	0.8968	0.9568	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA15486	SPROHSA15486	SPROHSA15486		72			SPROHSA15486	0.8965	0.9567	1	3	3	3	1	1	1	     0	     0	     0		
SPROHSA348813	SPROHSA348813	SPROHSA348813		98			SPROHSA348813	0.8958	0.9564	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA123126	SPROHSA123126	SPROHSA123126		51			SPROHSA123126	0.8957	0.9564	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA12725, SPROHSA160112, SPROHSA203465, SPROHSA242527, SPROHSA252261, SPROHSA302669, SPROHSA307664, SPROHSA338426, SPROHSA365764	
SPROHSA225064	SPROHSA225064	SPROHSA225064		70			SPROHSA225064	0.8957	0.9564	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA256925	
SPROHSA177369	SPROHSA177369	SPROHSA177369		43			SPROHSA177369	0.8955	0.9562	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA269411, SPROHSA301994, SPROHSA310918, SPROHSA375099, SPROHSA386331, SPROHSA94920	
SPROHSA106381	SPROHSA106381	SPROHSA106381		97			SPROHSA106381	0.8953	0.9562	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA202434, SPROHSA202435, SPROHSA202436, SPROHSA207735, SPROHSA207736, SPROHSA226800, SPROHSA226801, SPROHSA236566, SPROHSA236567, SPROHSA236732, SPROHSA23998, SPROHSA340791, SPROHSA340792	
SPROHSA134685	SPROHSA134685	SPROHSA134685		90			SPROHSA134685	0.8952	0.9561	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA155715, SPROHSA250919, SPROHSA285044, SPROHSA285045, SPROHSA285046, SPROHSA285047, SPROHSA8395	
SPROHSA183254	SPROHSA183254	SPROHSA183254		63			SPROHSA183254	0.8952	0.9561	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA292313	
SPROHSA140866	SPROHSA140866	SPROHSA140866		20			SPROHSA140866	0.8951	0.9561	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA292560	SPROHSA292560	SPROHSA292560		28			SPROHSA292560	0.8951	0.9561	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA140704	SPROHSA140704	SPROHSA140704		100			SPROHSA140704	0.8948	0.9559	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA23208, SPROHSA265814, SPROHSA287171, SPROHSA293974, SPROHSA344178, SPROHSA53193, SPROHSA7839	
SPROHSA197261	SPROHSA197261	SPROHSA197261		75			SPROHSA197261	0.8948	0.9560	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA218497, SPROHSA264898	
SPROHSA315124	SPROHSA315124	SPROHSA315124		28			SPROHSA315124	0.8948	0.9559	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA329260	
SPROHSA2744	SPROHSA2744	SPROHSA2744		87			SPROHSA2744	0.8946	0.9559	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA349164	
contam_sp|O00762|UBE2C_HUMAN	O00762	UBE2C_HUMAN	UBE2C	179	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 C	0.8946	0.9559	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA318680	SPROHSA318680	SPROHSA318680		92			SPROHSA318680	0.8945	0.9558	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA223859	SPROHSA223859	SPROHSA223859		92			SPROHSA223859	0.8944	0.9558	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA285361	
SPROHSA203709	SPROHSA203709	SPROHSA203709		44			SPROHSA203709	0.8942	0.9557	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA274643, SPROHSA276088	
SPROHSA126034	SPROHSA126034	SPROHSA126034		80			SPROHSA126034	0.8940	0.9556	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA131218, SPROHSA159434, SPROHSA159436, SPROHSA159437, SPROHSA159439, SPROHSA159527, SPROHSA228134, SPROHSA228135, SPROHSA239068, SPROHSA239073, SPROHSA244666, SPROHSA253060, SPROHSA313972, SPROHSA38673, SPROHSA5496, SPROHSA5555	
SPROHSA142075	SPROHSA142075	SPROHSA142075		80			SPROHSA142075	0.8940	0.9556	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA241350, SPROHSA245126, SPROHSA247808	
SPROHSA102151	SPROHSA102151	SPROHSA102151		100			SPROHSA102151	0.8938	0.9555	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA102152, SPROHSA102153, SPROHSA186691, SPROHSA186692, SPROHSA186693	
SPROHSA16266	SPROHSA16266	SPROHSA16266		100			SPROHSA16266	0.8935	0.9554	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA119691	SPROHSA119691	SPROHSA119691		83			SPROHSA119691	0.8933	0.9553	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA170112, SPROHSA209306, SPROHSA264826, SPROHSA281252, SPROHSA388706	
SPROHSA195886	SPROHSA195886	SPROHSA195886		17			SPROHSA195886	0.8932	0.9552	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA204955, SPROHSA270760, SPROHSA278121, SPROHSA334524, SPROHSA55700, SPROHSA71378	
SPROHSA373303	SPROHSA373303	SPROHSA373303		44			SPROHSA373303	0.8932	0.9552	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA239105	SPROHSA239105	SPROHSA239105		98			SPROHSA239105	0.8931	0.9552	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA296473	SPROHSA296473	SPROHSA296473		46			SPROHSA296473	0.8928	0.9551	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA296474, SPROHSA335957	
SPROHSA134180	SPROHSA134180	SPROHSA134180		95			SPROHSA134180	0.8926	0.9549	1	1	0	1	1	0	0	     0	     0	     0	SPROHSA134181, SPROHSA144556, SPROHSA158401, SPROHSA158402, SPROHSA235609, SPROHSA339293	
SPROHSA59531	SPROHSA59531	SPROHSA59531		88			SPROHSA59531	0.8926	0.9550	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA234272	SPROHSA234272	SPROHSA234272		99			SPROHSA234272	0.8925	0.9549	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA27051, SPROHSA321129, SPROHSA377159, SPROHSA392353	
SPROHSA107726	SPROHSA107726	SPROHSA107726		54			SPROHSA107726	0.8923	0.9548	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA111113, SPROHSA111114, SPROHSA196325, SPROHSA196327, SPROHSA20802, SPROHSA248588, SPROHSA265775, SPROHSA265776, SPROHSA274396, SPROHSA293465, SPROHSA329658, SPROHSA339260, SPROHSA342108, SPROHSA378385, SPROHSA378386, SPROHSA393071	
SPROHSA124661	SPROHSA124661	SPROHSA124661		99			SPROHSA124661	0.8921	0.9547	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA131277, SPROHSA131285, SPROHSA202740, SPROHSA248901, SPROHSA254813, SPROHSA47537	
SPROHSA202233	SPROHSA202233	SPROHSA202233		95			SPROHSA202233	0.8918	0.9546	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA243490, SPROHSA345590	
SPROHSA317335	SPROHSA317335	SPROHSA317335		55			SPROHSA317335	0.8918	0.9546	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA362601, SPROHSA382973	
SPROHSA192634	SPROHSA192634	SPROHSA192634		100			SPROHSA192634	0.8916	0.9545	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA196308, SPROHSA239961, SPROHSA283273, SPROHSA296721, SPROHSA309462, SPROHSA31902, SPROHSA330009, SPROHSA33894, SPROHSA82664	
SPROHSA146168	SPROHSA146168	SPROHSA146168		15			SPROHSA146168	0.8913	0.9544	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA231980	SPROHSA231980	SPROHSA231980		86			SPROHSA231980	0.8913	0.9544	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA310118, SPROHSA9338	
SPROHSA116650	SPROHSA116650	SPROHSA116650		59			SPROHSA116650	0.8912	0.9544	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA116651, SPROHSA20241, SPROHSA216133, SPROHSA286057, SPROHSA37020, SPROHSA44342, SPROHSA98294	
SPROHSA104631	SPROHSA104631	SPROHSA104631		58			SPROHSA104631	0.8906	0.9541	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA1475, SPROHSA158895, SPROHSA160216, SPROHSA184636, SPROHSA215728, SPROHSA261175, SPROHSA306096, SPROHSA326347, SPROHSA383147, SPROHSA389227, SPROHSA99405	
SPROHSA100196	SPROHSA100196	SPROHSA100196		85			SPROHSA100196	0.8905	0.9540	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA225838, SPROHSA249265, SPROHSA26580, SPROHSA320407, SPROHSA33877, SPROHSA340884, SPROHSA383751, SPROHSA42802, SPROHSA65807, SPROHSA8421, SPROHSA98867	
SPROHSA13919	SPROHSA13919	SPROHSA13919		95			SPROHSA13919	0.8903	0.9539	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA266620	SPROHSA266620	SPROHSA266620		95			SPROHSA266620	0.8903	0.9539	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA334603, SPROHSA80345	
SPROHSA139322	SPROHSA139322	SPROHSA139322		92			SPROHSA139322	0.8902	0.9539	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA92373	
SPROHSA63992	SPROHSA63992	SPROHSA63992		94			SPROHSA63992	0.8900	0.9538	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA177084	SPROHSA177084	SPROHSA177084		85			SPROHSA177084	0.8899	0.9538	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA263815, SPROHSA263816, SPROHSA367048	
SPROHSA134458	SPROHSA134458	SPROHSA134458		52			SPROHSA134458	0.8898	0.9537	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA382624	
SPROHSA16701	SPROHSA16701	SPROHSA16701		99			SPROHSA16701	0.8897	0.9537	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA156114	SPROHSA156114	SPROHSA156114		42			SPROHSA156114	0.8896	0.9536	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA198461	SPROHSA198461	SPROHSA198461		94			SPROHSA198461	0.8896	0.9536	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA272817	
SPROHSA127519	SPROHSA127519	SPROHSA127519		95			SPROHSA127519	0.8893	0.9535	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA135401, SPROHSA15291, SPROHSA220366, SPROHSA317379, SPROHSA377378, SPROHSA53398	
SPROHSA108190	SPROHSA108190	SPROHSA108190		44			SPROHSA108190	0.8890	0.9533	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA108191, SPROHSA156893, SPROHSA190044, SPROHSA213887, SPROHSA36145	
SPROHSA222570	SPROHSA222570	SPROHSA222570		62			SPROHSA222570	0.8889	0.9533	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA228949	
SPROHSA126911	SPROHSA126911	SPROHSA126911		82			SPROHSA126911	0.8886	0.9532	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA129794, SPROHSA145216, SPROHSA15845, SPROHSA184499, SPROHSA199789, SPROHSA31414, SPROHSA320947, SPROHSA323782, SPROHSA341624, SPROHSA358241, SPROHSA364336, SPROHSA8251	
SPROHSA177794	SPROHSA177794	SPROHSA177794		52			SPROHSA177794	0.8886	0.9532	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA261910	SPROHSA261910	SPROHSA261910		85			SPROHSA261910	0.8885	0.9531	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA141887	SPROHSA141887	SPROHSA141887		80			SPROHSA141887	0.8883	0.9530	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA278696	
SPROHSA201979	SPROHSA201979	SPROHSA201979		94			SPROHSA201979	0.8883	0.9530	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA239525, SPROHSA253168, SPROHSA254534	
SPROHSA344168	SPROHSA344168	SPROHSA344168		53			SPROHSA344168	0.8880	0.9529	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA222469	SPROHSA222469	SPROHSA222469		15			SPROHSA222469	0.8878	0.9528	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA299443	
SPROHSA142174	SPROHSA142174	SPROHSA142174		56			SPROHSA142174	0.8877	0.9528	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA264650, SPROHSA273109, SPROHSA54785, SPROHSA6429	
SPROHSA131506	SPROHSA131506	SPROHSA131506		62			SPROHSA131506	0.8876	0.9527	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA142828	
SPROHSA20289	SPROHSA20289	SPROHSA20289		11			SPROHSA20289	0.8876	0.9527	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA368301, SPROHSA535, SPROHSA62454	
SPROHSA111184	SPROHSA111184	SPROHSA111184		86			SPROHSA111184	0.8874	0.9526	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA194074	
SPROHSA11921	SPROHSA11921	SPROHSA11921		28			SPROHSA11921	0.8874	0.9526	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA154095, SPROHSA186138, SPROHSA374258, SPROHSA41441, SPROHSA77471, SPROHSA96129, SPROHSA98819	
SPROHSA212489	SPROHSA212489	SPROHSA212489		99			SPROHSA212489	0.8873	0.9526	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA35232	
SPROHSA284558	SPROHSA284558	SPROHSA284558		78			SPROHSA284558	0.8871	0.9525	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA39191	SPROHSA39191	SPROHSA39191		83			SPROHSA39191	0.8871	0.9525	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA224884	SPROHSA224884	SPROHSA224884		68			SPROHSA224884	0.8869	0.9524	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA317781, SPROHSA338676, SPROHSA357135, SPROHSA388511, SPROHSA60382	
SPROHSA10948	SPROHSA10948	SPROHSA10948		93			SPROHSA10948	0.8868	0.9523	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA10949, SPROHSA114314, SPROHSA183431, SPROHSA203332, SPROHSA21228, SPROHSA259664, SPROHSA272420, SPROHSA278853, SPROHSA287882, SPROHSA287883, SPROHSA291855, SPROHSA294733, SPROHSA349214, SPROHSA35934, SPROHSA35935, SPROHSA375723, SPROHSA5736, SPROHSA75758	
SPROHSA14316	SPROHSA14316	SPROHSA14316		95			SPROHSA14316	0.8867	0.9523	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA241131, SPROHSA241132, SPROHSA251814, SPROHSA5964	
SPROHSA108108	SPROHSA108108	SPROHSA108108		77			SPROHSA108108	0.8866	0.9523	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA323393	
SPROHSA315085	SPROHSA315085	SPROHSA315085		69			SPROHSA315085	0.8864	0.9522	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA385517	SPROHSA385517	SPROHSA385517		67			SPROHSA385517	0.8861	0.9520	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA65708	
SPROHSA168840	SPROHSA168840	SPROHSA168840		71			SPROHSA168840	0.8859	0.9520	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA212261, SPROHSA382946, SPROHSA59303	
SPROHSA54360	SPROHSA54360	SPROHSA54360		95			SPROHSA54360	0.8859	0.9520	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA177802	SPROHSA177802	SPROHSA177802		95			SPROHSA177802	0.8858	0.9519	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA223418, SPROHSA285331, SPROHSA287770, SPROHSA290734, SPROHSA311908	
SPROHSA1183	SPROHSA1183	SPROHSA1183		94			SPROHSA1183	0.8853	0.9517	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA321508	
SPROHSA183979	SPROHSA183979	SPROHSA183979		63			SPROHSA183979	0.8853	0.9517	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA301969	SPROHSA301969	SPROHSA301969		77			SPROHSA301969	0.8851	0.9516	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA356115, SPROHSA363684	
SPROHSA267993	SPROHSA267993	SPROHSA267993		27			SPROHSA267993	0.8849	0.9515	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA216677	SPROHSA216677	SPROHSA216677		73			SPROHSA216677	0.8848	0.9514	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA216678, SPROHSA216679	
SPROHSA115573	SPROHSA115573	SPROHSA115573		22			SPROHSA115573	0.8847	0.9514	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA265051, SPROHSA332838, SPROHSA333250	
SPROHSA208393	SPROHSA208393	SPROHSA208393		15			SPROHSA208393	0.8847	0.9514	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA307247	SPROHSA307247	SPROHSA307247		97			SPROHSA307247	0.8845	0.9513	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA319247	
SPROHSA287909	SPROHSA287909	SPROHSA287909		100			SPROHSA287909	0.8844	0.9513	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA38358	
SPROHSA374289	SPROHSA374289	SPROHSA374289		99			SPROHSA374289	0.8844	0.9513	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA80597	SPROHSA80597	SPROHSA80597		62			SPROHSA80597	0.8844	0.9512	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA72933	SPROHSA72933	SPROHSA72933		62			SPROHSA72933	0.8843	0.9512	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA105923	SPROHSA105923	SPROHSA105923		66			SPROHSA105923	0.8838	0.9510	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA1698, SPROHSA287722, SPROHSA373697	
SPROHSA109235	SPROHSA109235	SPROHSA109235		91			SPROHSA109235	0.8828	0.9505	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA17524, SPROHSA233830, SPROHSA69508, SPROHSA69509, SPROHSA75974, SPROHSA8764, SPROHSA8765	
SPROHSA264050	SPROHSA264050	SPROHSA264050		90			SPROHSA264050	0.8827	0.9505	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA343378	
SPROHSA112871	SPROHSA112871	SPROHSA112871		95			SPROHSA112871	0.8826	0.9504	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA193314	SPROHSA193314	SPROHSA193314		49			SPROHSA193314	0.8824	0.9503	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA306980, SPROHSA57619, SPROHSA80207	
SPROHSA294417	SPROHSA294417	SPROHSA294417		69			SPROHSA294417	0.8818	0.9501	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA309182, SPROHSA335344	
SPROHSA130590	SPROHSA130590	SPROHSA130590		84			SPROHSA130590	0.8815	0.9500	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA227358, SPROHSA239705, SPROHSA24235, SPROHSA245875, SPROHSA33670, SPROHSA40621, SPROHSA9428	
SPROHSA249272	SPROHSA249272	SPROHSA249272		88			SPROHSA249272	0.8814	0.9499	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA269362, SPROHSA373916, SPROHSA373917, SPROHSA96612	
SPROHSA123194	SPROHSA123194	SPROHSA123194		99			SPROHSA123194	0.8813	0.9499	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA3812	SPROHSA3812	SPROHSA3812		89			SPROHSA3812	0.8809	0.9497	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA155261	SPROHSA155261	SPROHSA155261		22			SPROHSA155261	0.8807	0.9496	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA268909, SPROHSA383823, SPROHSA385341, SPROHSA96412	
SPROHSA120975	SPROHSA120975	SPROHSA120975		31			SPROHSA120975	0.8806	0.9495	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA126124, SPROHSA213377, SPROHSA22219, SPROHSA260846, SPROHSA341199	
SPROHSA267520	SPROHSA267520	SPROHSA267520		47			SPROHSA267520	0.8806	0.9496	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA155052	SPROHSA155052	SPROHSA155052		88			SPROHSA155052	0.8805	0.9495	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA104880	SPROHSA104880	SPROHSA104880		73			SPROHSA104880	0.8803	0.9494	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA25764, SPROHSA343569, SPROHSA343570, SPROHSA369917, SPROHSA369918	
SPROHSA124345	SPROHSA124345	SPROHSA124345		68			SPROHSA124345	0.8802	0.9494	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA1341, SPROHSA173079, SPROHSA251155, SPROHSA29147, SPROHSA355140, SPROHSA355141, SPROHSA44344	
SPROHSA132209	SPROHSA132209	SPROHSA132209		56			SPROHSA132209	0.8800	0.9493	1	1	0	1	1	0	0	     0	     0	     0	SPROHSA190200, SPROHSA190201, SPROHSA190202, SPROHSA190203, SPROHSA205643, SPROHSA223455	
SPROHSA124303	SPROHSA124303	SPROHSA124303		77			SPROHSA124303	0.8797	0.9491	1	2	2	2	1	1	0	     0	     0	     0		
SPROHSA189939	SPROHSA189939	SPROHSA189939		57			SPROHSA189939	0.8797	0.9491	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA279702, SPROHSA280917, SPROHSA295026, SPROHSA340810, SPROHSA385290, SPROHSA387326	
SPROHSA36630	SPROHSA36630	SPROHSA36630		65			SPROHSA36630	0.8797	0.9491	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA150122	SPROHSA150122	SPROHSA150122		93			SPROHSA150122	0.8796	0.9491	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA48383	SPROHSA48383	SPROHSA48383		60			SPROHSA48383	0.8795	0.9490	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA7772	
SPROHSA176778	SPROHSA176778	SPROHSA176778		54			SPROHSA176778	0.8794	0.9490	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA176779, SPROHSA176780, SPROHSA261902, SPROHSA261903, SPROHSA261904, SPROHSA319148, SPROHSA319149, SPROHSA319150	
SPROHSA115408	SPROHSA115408	SPROHSA115408		65			SPROHSA115408	0.8790	0.9488	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA174633	
SPROHSA106056	SPROHSA106056	SPROHSA106056		47			SPROHSA106056	0.8789	0.9488	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA126679, SPROHSA275012, SPROHSA283723, SPROHSA373648, SPROHSA93502	
SPROHSA151946	SPROHSA151946	SPROHSA151946		35			SPROHSA151946	0.8788	0.9487	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA233614	
SPROHSA349958	SPROHSA349958	SPROHSA349958		72			SPROHSA349958	0.8782	0.9484	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA274733	SPROHSA274733	SPROHSA274733		33			SPROHSA274733	0.8781	0.9484	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA148385	SPROHSA148385	SPROHSA148385		41			SPROHSA148385	0.8774	0.9481	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA239981	SPROHSA239981	SPROHSA239981		48			SPROHSA239981	0.8771	0.9479	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA314298, SPROHSA8089	
SPROHSA155795	SPROHSA155795	SPROHSA155795		71			SPROHSA155795	0.8770	0.9479	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA155796, SPROHSA306436	
SPROHSA197325	SPROHSA197325	SPROHSA197325		19			SPROHSA197325	0.8769	0.9479	1	1	1	1	1	0	0	     0	     0	     0		
SPROHSA208285	SPROHSA208285	SPROHSA208285		22			SPROHSA208285	0.8769	0.9478	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA310491	
SPROHSA106019	SPROHSA106019	SPROHSA106019		73			SPROHSA106019	0.8765	0.9476	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA106593, SPROHSA106594, SPROHSA107533, SPROHSA107534, SPROHSA176961, SPROHSA176962, SPROHSA288816, SPROHSA318799, SPROHSA370140, SPROHSA373251	
SPROHSA165559	SPROHSA165559	SPROHSA165559		69			SPROHSA165559	0.8763	0.9476	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA165560, SPROHSA201595, SPROHSA310235, SPROHSA368619, SPROHSA368620, SPROHSA53181	
SPROHSA184770	SPROHSA184770	SPROHSA184770		92			SPROHSA184770	0.8762	0.9475	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA250664	
SPROHSA116921	SPROHSA116921	SPROHSA116921		65			SPROHSA116921	0.8761	0.9475	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA296964	SPROHSA296964	SPROHSA296964		23			SPROHSA296964	0.8755	0.9472	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA296965, SPROHSA296966, SPROHSA296967	
SPROHSA112358	SPROHSA112358	SPROHSA112358		41			SPROHSA112358	0.8751	0.9470	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA192294	
SPROHSA171685	SPROHSA171685	SPROHSA171685		73			SPROHSA171685	0.8751	0.9470	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA171686, SPROHSA190372, SPROHSA277241, SPROHSA277242, SPROHSA8068	
